CTR,titleWords,adWords,depth,position,advCTR,queryCTR,queryCTRInPos
0.0269,6,23,1,1,0.0345,0.029,0.0293
0.0353,12,22,1,1,0.0351,0.0421,0.0514
0.1296,9,20,2,1,0.0338,0.0525,0.0584
0.0348,10,24,2,1,0.02,0.0204,0.0318
0,13,26,1,1,0.0292,0.0097,0.0128
0.0671,9,24,2,2,0.0305,0.0218,0.0198
0.1736,9,21,2,2,0.0442,0.1355,0.0584
0.0347,9,23,2,1,0.0426,0.03,0.0396
0.0714,8,16,2,1,0.0273,0.0377,0.0853
0.0239,9,23,1,1,0.0426,0.0181,0.0234
0.0524,12,22,1,1,0.0532,0.0871,0.1163
0.0401,8,24,1,1,0.0426,0.0651,0.1203
0.0336,5,23,1,1,0.0426,0.0434,0.0513
0.068,7,24,2,1,0.0426,0.0379,0.0579
0.0087,3,22,1,1,0.0161,0.0336,0.0492
0.0059,7,15,2,2,0.0273,0.0196,0.0081
0.017,12,17,2,2,0.0527,0.0233,0.0172
0.0069,6,16,2,2,0.0284,0.0531,0.0237
0.0094,14,25,2,2,0.0142,0.0238,0.011
0,9,12,1,1,0.0207,0.0383,0.0432
0.1429,12,20,1,1,0.0581,0.0192,0.0239
0.0137,4,10,2,1,0.0249,0.0136,0.0211
0.0079,9,27,1,1,0.0273,0.0174,0.0275
0.1172,9,20,2,1,0.0358,0.0286,0.0536
0,4,13,2,2,0.0284,0.0357,0.0266
0.1459,8,21,3,1,0.0498,0.0386,0.0731
0,8,23,2,1,0.0249,0.0769,0.1102
0.0905,10,29,2,1,0.1072,0.0204,0.0439
0.0114,7,19,2,2,0.0346,0.0382,0.0344
0.2955,3,8,1,1,0.2832,0.0155,0.0159
0.027,6,21,2,1,0.1731,0.0074,0.0127
0,10,24,2,1,0.0211,0,0
0.1165,6,21,2,1,0.1225,0.0254,0.0244
0.0049,6,14,1,1,0.0273,0.0107,0.0158
0.1683,4,25,2,2,0.1055,0.0586,0.0455
0.016,12,24,3,3,0.0446,0.0308,0.0093
0,11,22,2,1,0.0494,0.0663,0.0889
0.0634,4,7,3,1,0.016,0.102,0.1726
0.0194,4,13,2,1,0.0284,0.0187,0.0194
0.0446,5,13,1,1,0.0402,0.0291,0.0353
0.1826,10,23,2,1,0.1426,0.058,0.0892
0.1667,8,23,2,1,0.1423,0.0758,0.1034
0.0267,13,25,2,1,0.0303,0.016,0.019
0,15,25,2,2,0.0437,0.0412,0.0114
0.0703,12,20,2,1,0.0584,0.014,0.0282
0.0385,5,15,3,2,0.0284,0.0646,0.0358
0.0455,7,24,2,1,0.0312,0.0648,0.0709
0,9,29,3,3,0.0336,0.0478,0.0109
0.0459,6,22,1,1,0.0426,0.0585,0.0585
0.084,4,27,3,3,0.016,0.0837,0.0703
0,12,33,2,1,0.0506,0.0166,0.0293
0,11,17,2,2,0.0095,0.0616,0.0192
0.0275,8,26,2,1,0.0426,0.0555,0.065
0,4,23,3,1,0.016,0.0058,0.0088
0.0244,7,19,2,2,0.024,0.0133,0.0071
0.0373,3,19,2,1,0.0384,0.0159,0
0.0804,10,26,1,1,0.034,0.0251,0.0398
0.0286,11,32,3,2,0.0801,0.0728,0.1392
0.1947,8,30,2,1,0.0572,0.0274,0.0417
0.0718,4,13,2,2,0.0284,0.0668,0.0484
0,7,15,1,1,0.0273,0.0261,0.0314
0.0719,9,17,2,1,0.1027,0.0803,0
0.0177,3,18,2,1,0.0155,0.0163,0.0187
0.02,12,28,1,1,0.0537,0.0063,0.0071
0.0508,11,20,2,1,0.0267,0.0191,0.0275
0.025,5,23,1,1,0.0133,0.0295,0.0424
0.1479,7,20,2,1,0.028,0.1079,0.12
0.1184,7,21,1,1,0.1731,0.0251,0.0428
0,6,14,2,2,0.0273,0.0557,0
0.1754,7,25,2,2,0.0462,0.1225,0.1239
0.0578,6,14,1,1,0.0273,0.0237,0.0247
0.0898,6,24,2,1,0.0208,0.0478,0.0695
0.0648,8,16,2,1,0.0284,0.0355,0.0481
0.0045,12,23,2,2,0.0226,0.0138,0.0112
0,11,24,3,3,0.0337,0.0066,0.0012
0.0182,12,14,2,1,0.0249,0.0307,0.0426
0.0093,10,31,2,1,0.0393,0.0089,0.0196
0.0196,9,20,2,1,0.0498,0.0311,0.0408
0.0197,11,26,1,1,0.0557,0.0108,0.0109
0.1626,14,28,1,1,0.0431,0.1323,0.1331
0,4,23,2,1,0.0161,0.0071,0.0087
0.0381,12,29,2,2,0.0354,0.1324,0.0097
0.0339,11,17,2,1,0.0096,0.047,0.0832
0.0687,10,21,1,1,0.0259,0.0399,0.0459
0.0025,12,24,2,1,0.057,0.0445,0.0568
0.0085,8,24,1,1,0.0426,0.0161,0.0187
0.028,10,25,2,2,0.0465,0.0208,0.0127
0.0407,6,23,2,2,0.0426,0.065,0.046
0.0164,9,26,1,1,0.1056,0.0474,0.0474
0.0395,6,23,2,2,0.0426,0.0328,0.029
0,6,14,3,3,0.0273,0.0328,0.0087
0.0092,12,30,2,1,0.0338,0.0302,0.0454
0,3,1,1,1,0.0131,0.003,0.0045
0.1825,8,23,2,1,0.1422,0.0748,0.0989
0.0392,7,15,1,1,0.0273,0.0467,0.0562
0.0396,11,21,2,2,0.0448,0.0701,0.0531
0,9,17,3,2,0.0277,0.0676,0.0514
0.0201,8,24,1,1,0.0273,0.0033,0.0071
0.0075,5,21,2,2,0.0104,0.0141,0.004
0.1101,11,19,2,1,0.0235,0.0148,0.0141
0.0841,8,26,2,1,0.0426,0.0295,0.0329
0.0233,5,18,1,1,0.0284,0.0136,0.0132
0.0093,6,20,2,1,0.0401,0.014,0.018
0.0458,9,26,1,1,0.0359,0.0152,0.025
0.2475,7,26,2,1,0.0426,0.0383,0.108
0.1439,11,16,1,1,0.062,0.014,0
0.028,8,22,2,1,0.0211,0.02,0.0242
0.2277,10,21,2,1,0.0535,0.1402,0.2259
0.0513,11,28,2,1,0.0303,0.0447,0.0616
0.0523,9,20,1,1,0.0426,0.0139,0.0169
0,3,13,3,1,0.0161,0.0612,0.084
0.0427,4,18,2,2,0.0344,0.0442,0.0391
0.0501,4,18,1,1,0.173,0.0337,0.0502
0.0106,7,21,1,1,0.0426,0.0563,0.0592
0.0163,5,15,2,1,0.0284,0.0167,0.0222
0.016,7,15,2,2,0.0273,0.0242,0.024
0.0136,6,23,2,1,0.0284,0.0488,0.0639
0.15,5,15,2,1,0.0284,0.077,0.1105
0.0308,5,14,2,2,0.0284,0.0221,0.0151
0.1789,7,21,2,1,0.0426,0.0182,0.0333
0.0086,5,19,1,1,0.0344,0.0174,0.0325
0.0289,12,20,2,1,0.0264,0.0218,0.0566
0.0435,8,25,1,1,0.0345,0.0149,0.0163
0.05,13,21,1,1,0.042,0.0221,0.0258
0.0292,9,23,1,1,0.0273,0.0191,0.022
0.0471,10,22,2,2,0.0375,0.0451,0.0273
0.0349,7,19,3,1,0.0426,0.0145,0.0074
0.0244,10,19,3,3,0.0367,0.0436,0.0172
0,10,25,2,1,0.0057,0.0026,0.0036
0.0367,8,24,1,1,0.0273,0.0267,0.0275
0.0275,9,30,1,1,0.0268,0.0201,0.0298
0.0914,9,23,3,1,0.1422,0.0417,0.0617
0.0805,10,19,2,1,0.0493,0.0527,0.128
0,11,19,2,2,0.007,0.0101,0.0054
0.0407,3,7,1,1,0.016,0.0203,0.0282
0,10,24,2,2,0.0313,0.0351,0.0077
0.0143,7,24,3,1,0.0247,0.0244,0.0403
0.0395,11,25,2,2,0.0211,0.0222,0.0163
0.0909,15,20,2,1,0.0454,0.0286,0.0397
0,5,19,3,2,0.0344,0.0134,0.0154
0.0054,8,24,3,1,0.0229,0.0128,0.0193
0,9,25,3,3,0.0337,0.0602,0.0408
0.0989,9,23,2,1,0.1421,0.0776,0.1413
0,11,25,3,2,0.0148,0.0416,0.0571
0.1008,4,17,2,1,0.0194,0.0247,0.064
0,12,20,3,3,0.0585,0.0143,0.0021
0.15,8,14,1,1,0.0617,0.0434,0.0563
0,12,27,3,2,0.0278,0.0118,0.0113
0.0777,12,23,2,2,0.0493,0.1312,0.1011
0.012,8,21,1,1,0.0426,0.01,0.0095
0.0093,12,28,1,1,0.0494,0.0133,0.0138
0.2017,7,22,2,1,0.0211,0.0818,0.1073
0.014,6,14,2,2,0.0273,0.1732,0.0803
0.0422,7,28,2,2,0.0151,0.0426,0.0288
0.0383,9,21,2,1,0.0756,0.0787,0.1031
0.1142,10,25,2,1,0.044,0.2041,0.3177
0,8,20,2,1,0.0149,0,0
0.0222,8,25,2,2,0.0426,0.0358,0.0151
0.0083,13,19,2,1,0.0119,0.032,0.0424
0.0344,6,20,1,1,0.0924,0.0061,0.0238
0.041,7,15,2,2,0.0273,0.0613,0.0449
0.1074,8,12,3,1,0.0277,0.0425,0.0591
0.015,5,22,1,1,0.0234,0.0119,0.0072
0.002,10,26,3,1,0.0238,0.008,0.0129
0.0786,9,20,2,2,0.0426,0.1413,0.0849
0.1437,12,20,1,1,0.0577,0.0445,0.0633
0.0057,16,29,2,1,0.0386,0.0061,0.0119
0.0036,6,20,2,2,0.016,0.0289,0.007
0.3333,11,24,2,1,0.1831,0.0247,0.0575
0.0318,10,21,1,1,0.0494,0.0231,0.0253
0.1111,9,24,2,1,0.0686,0.0169,0.0204
0.0065,9,24,2,1,0.0244,0.0232,0.0289
0.1557,10,23,2,2,0.1423,0.0823,0.0792
0.0423,6,19,2,2,0.0281,0.0642,0.0384
0.1081,6,11,1,1,0.0292,0,0
0.1102,5,22,2,1,0.1088,0.0351,0.0557
0.4159,3,10,2,1,0.2829,0.0589,0.0794
0.0046,15,14,2,1,0.0374,0.0207,0.0495
0.045,7,23,2,1,0.0426,0.0272,0.0394
0.2718,6,22,1,1,0.1712,0.0048,0.0179
0.0909,5,15,2,1,0.0284,0.0812,0.1396
0.02,8,25,1,1,0.0426,0.0615,0.065
0.1571,7,22,3,1,0.023,0.0193,0.0497
0.0148,9,24,2,2,0.0697,0.0415,0.0351
0.1292,12,18,2,1,0.0539,0.0521,0.061
0.0048,16,25,1,1,0.0443,0.0432,0.046
0.0288,9,18,2,1,0.0198,0.0127,0.0213
0.1364,11,23,2,1,0.0374,0.0618,0.0913
0.1293,8,21,2,1,0.0426,0.0393,0.0563
0.2624,19,23,2,1,0.0899,0.0958,0.1294
0.0388,8,21,2,2,0.0169,0.0244,0.0152
0,6,24,2,1,0.0637,0.0249,0.0381
0.0377,12,28,2,1,0.0337,0.0466,0.0704
0.013,6,14,1,1,0.0273,0.0982,0.1002
0.0449,7,20,2,1,0.0336,0.0661,0.0779
0.0273,7,19,1,1,0.0379,0.002,0.0034
0.0806,5,22,2,1,0.0232,0.0579,0.0755
0.001,7,22,1,1,0.0235,6.00E-04,6.00E-04
0.0543,7,15,2,2,0.0273,0.0488,0.0246
0.3613,7,23,1,1,0.1716,0.0476,0.0658
0.0069,7,24,1,1,0.0284,0.0044,0.0066
0.14,12,18,2,2,0.0478,0.1687,0.1297
0,12,23,1,1,0.0069,3.00E-04,3.00E-04
0.0752,7,21,1,1,0.0289,0.0702,0.0848
0,11,17,2,2,0.024,0.012,0.013
0.0094,12,27,2,2,0.0142,0.0252,0.02
0.0241,1,25,2,2,0.0258,0.0424,0.0365
0.0094,8,23,2,2,0.0817,0.0529,0.0337
0.0551,4,18,1,1,0.0359,0.0424,0.0543
0.2348,10,24,2,1,0.0239,0.1291,0.1588
0,5,19,2,1,0.0047,0.0149,0.021
0.1869,10,23,2,1,0.0426,0.1253,0.1791
0.0495,11,19,2,1,0.0354,0.0132,0.018
0.1148,10,23,2,1,0.1426,0.0449,0.0627
0.0672,3,13,2,1,0.016,0.0833,0.1795
0.007,12,26,1,1,0.0494,0.0119,0.0178
0.068,7,24,2,2,0.0717,0.1783,0.0465
0.0909,8,32,2,1,0.0382,0.0323,0.0622
0.0741,6,23,2,1,0.0284,0.0409,0.0464
0.011,7,19,1,1,0.024,0.0446,0.0418
0,7,19,1,1,0.0284,0.0184,0.0186
0.067,9,23,2,1,0.0426,0.05,0.094
0.0086,8,14,1,1,0.0327,0.0153,0.0305
0.0726,11,31,2,1,0.0797,0.2016,0.1574
0.1071,5,23,2,1,0.0426,0.0434,0.0578
0.09,12,21,3,1,0.0618,0.0598,0.0826
0.0476,7,15,2,2,0.0273,0.0598,0.034
0.0191,10,22,1,1,0.0366,0.0227,0.0345
0.0948,9,15,1,1,0.0622,0,0
0.0275,4,7,3,1,0.016,0.0715,0.1051
0.0201,7,17,3,2,0.0426,0.0384,0.0289
0,11,24,2,2,0.0281,0.0032,0.0015
0.0333,10,15,2,1,0.0621,0.0234,0.0201
0.0056,11,18,3,1,0.0168,0.006,0.0078
0.0075,6,21,2,2,0.0706,0.0068,0.0128
0,10,10,1,1,0.0169,0.0115,0.0155
0.0113,4,17,1,1,0.0234,0.0219,0.0275
0.0077,5,22,1,1,0.1061,0.0031,0.0038
0.0167,12,29,2,2,0.0354,0.0423,0.0153
0.0245,6,21,1,1,0.024,0.0074,0.0084
0.101,10,23,2,1,0.0426,0.0738,0.0937
0.0764,9,23,2,2,0.0426,0.0769,0.05
0.0357,14,23,1,1,0.0795,0.0388,0.0445
0.029,11,21,3,1,0.07,0.0373,0.0598
0,4,23,2,2,0.016,0.0102,0.0028
0.0741,7,19,2,2,0.0244,0.0288,0.0216
0,10,21,3,2,0.0263,0.0422,0.0326
0.0469,12,26,2,1,0.0493,0.0704,0.1036
0.0504,3,13,1,1,0.0221,0.0144,0.0205
0.1875,7,24,2,2,0.1055,0.2299,0.2767
0.0217,16,28,2,2,0.0435,0.1822,0.0425
0.0189,10,24,1,1,0.0273,0.0394,0.0423
0,7,16,3,1,0.0248,0.0222,0.0287
0.015,6,14,1,1,0.0273,0.026,0.0313
0.0784,7,26,2,1,0.0426,0.0411,0.0678
0.0754,4,7,2,1,0.016,0.1141,0.1351
0.0268,4,21,2,2,0.0284,0.0371,0.022
0.0526,7,26,2,1,0.0426,0.033,0.0337
0.0093,14,27,2,2,0.0442,0.0242,0.0085
0.0153,11,25,1,1,0.0226,0.0556,0.0664
9.00E-04,9,17,2,2,0.0255,0.0089,0.0061
0,13,24,3,1,0.0098,0.0109,0.0186
0.0562,8,23,2,1,0.0426,0.0201,0.0391
0.0794,6,14,1,1,0.0273,0.034,0.0435
0.22,10,24,2,1,0.19,0.0237,0.0547
0.0694,8,15,1,1,0.0273,0.0189,0.0239
0.0071,3,23,2,1,0.0161,0.0132,0.0256
0,8,26,2,2,0.0562,4.00E-04,4.00E-04
0.0657,7,24,2,2,0.0426,0.0888,0.0671
0.0157,7,25,1,1,0.024,0.0571,0.0722
0.0534,6,19,1,1,0.0396,0.0112,0.0141
0.0396,15,28,2,1,0.0293,0.0305,0.0415
0.0295,5,23,1,1,0.0385,0.0476,0
0.0365,9,6,3,3,0.0336,0.0329,0.0317
0.0128,6,14,1,1,0.0273,0.0123,0.0166
0.0283,11,27,1,1,0.0272,0.0027,0.0039
0.0601,11,23,2,1,0.0426,0.0264,0.0305
0,8,25,2,1,0.028,0.0402,0.0492
0.0247,7,22,2,2,0.0156,0.0879,0.075
0.19,9,23,2,1,0.1959,0.0355,0.0383
0.0031,15,29,2,2,0.0128,0.0269,0.0149
0.033,8,30,2,1,0.0425,0.0055,0.0063
0,2,18,2,2,0.0499,0.002,0.0014
0.0351,10,22,2,1,0.0211,0.0561,0.067
0.0146,4,17,3,1,0.0962,0.018,0.0251
0.0035,6,20,1,1,0.0258,0,0
0.0932,10,26,2,1,0.0572,0.0354,0.0474
0.0071,8,26,2,2,0.0426,0.0222,0.003
0.08,5,15,2,1,0.016,0.1451,0.2049
0.2057,9,23,2,2,0.1419,0.1124,0.0951
0.0776,6,14,1,1,0.0273,0.0448,0.0455
0.0486,16,29,3,2,0.0381,0.0534,0.0248
0.0855,7,21,1,1,0.0426,0.0186,0.0131
0.026,6,21,2,1,0.024,0.0236,0.0319
0.0189,8,21,1,1,0.0338,0.0113,0.0115
0.1489,10,28,2,1,0.0849,0.036,0.0605
0.0667,11,22,2,1,0.0133,0.0132,0.0112
0.1295,16,25,2,2,0.0228,0.0903,0.0152
0.0092,11,25,1,1,0.0273,0.0123,0.0148
0.0105,11,22,1,1,0.0304,0.0125,0.013
0.2314,11,25,2,1,0.0493,0.0382,0.0376
0,9,19,3,3,0.0211,0.0397,0.0097
0.0425,8,25,1,1,0.0426,0.0337,0.0348
0.0294,10,24,1,1,0.0511,0.028,0.0508
0.0166,8,18,1,1,0.0512,0.024,0.0287
0.0756,6,23,2,1,0.0426,0.0323,0.0709
0.0184,6,21,1,1,0.0384,0.0165,0.0163
0.3529,6,22,1,1,0.1711,0,0
0.0645,8,20,1,1,0.0371,0.0335,0.0373
0.1456,12,22,1,1,0.0533,0.1366,0.1374
0.0673,5,23,2,1,0.0426,0.051,0.0632
0.0095,4,18,2,2,0.0386,0.0306,0.0228
0.0189,7,21,1,1,0.008,0.0105,0.0134
0.0061,9,17,1,1,0.0273,0.0189,0.0216
0.0187,7,23,1,1,0.0426,0.0142,0.0156
0.0269,12,26,2,2,0.0494,0.0665,0.0209
0.1429,6,11,2,2,0.0294,0.0752,0.0639
0.0177,14,28,2,2,0.0435,0.0367,0.0234
0.0642,6,14,1,1,0.0273,0.0271,0.0382
0.0381,5,17,1,1,0.0239,0.0271,0.0503
0.1971,16,29,2,1,0.0372,0.0368,0.0391
0,9,31,3,1,0.0386,0.0148,0.0317
0,7,14,3,1,0.015,0.021,0.0369
0.0228,10,26,1,1,0.0251,0.0073,0.01
0.0319,4,22,2,1,0.016,0.0201,0.0227
0.058,9,19,2,1,0.024,0.0261,0.0558
0.0283,16,29,2,2,0.0384,0.2443,0.0136
0.3097,11,25,2,1,0.0767,0.0262,0.1561
0.069,9,20,2,2,0.0926,0.121,0.0928
0.0333,12,29,1,1,0.0354,0.0727,0.0903
0,7,16,3,3,0.0305,0.0049,0
0.2171,7,23,2,2,0.099,0.0417,0.0132
0.0321,8,24,1,1,0.0284,0.0109,0.0328
0.1019,12,20,3,1,0.0583,0.0175,0.047
0.184,10,24,2,1,0.0508,0.0093,0.0212
0.0174,13,18,2,2,0.0618,0.0374,0.0192
0.056,5,23,2,1,0.0284,0.0283,0.081
0.0197,7,21,2,2,0.0161,0.0222,0.0134
0.0384,14,28,1,1,0.0434,0.0577,0.0597
0.0841,9,23,2,2,0.1423,0.0867,0.0689
0.0273,4,24,3,1,0.0284,0.0302,0.0488
0.2988,13,28,2,1,0.2036,0.0753,0.0683
0.0709,14,19,3,1,0.0454,0.0236,0.0407
0.0315,14,25,1,1,0.0303,0.0146,0.0167
0.2079,6,20,1,1,0.0911,0,0
0,5,17,1,1,0.0148,0.0186,0.0233
0.0769,6,21,2,2,0.024,0.0377,0.0125
0.0362,7,20,2,2,0.0291,0.0324,0.0238
0.0294,13,28,1,1,0.0142,0.0165,0.0248
0.1037,8,21,1,1,0.0449,0.0465,0.0602
0.0551,4,13,2,1,0.0284,0.0342,0.0478
0.0536,9,27,2,2,0.0258,0.0261,0.0157
0,8,24,2,2,0.0426,0.0163,0.0089
0,8,26,1,1,0.0364,0.0166,0.0205
0.0196,11,17,1,1,0.0183,0.0139,0.0185
0.013,6,14,1,1,0.0273,0.0104,0.0123
0.0095,12,24,1,1,0.0192,0.016,0.0212
0.0131,4,13,1,1,0.0284,0.0134,0.0141
0.1013,4,20,2,1,0.0773,0.0544,0.0702
0.0417,12,23,1,1,0.0232,0.0374,0.0463
0.0133,13,19,3,1,0.026,0.0224,0.0267
0.0557,7,15,1,1,0.0273,0.0126,0.0141
0.0385,8,24,1,1,0.0426,0.0237,0.0573
0,8,19,3,3,0.0248,0.0161,0.0026
0.1447,9,20,2,1,0.0398,0.0728,0.1045
0.0078,6,18,3,2,0.0957,0.0186,0.0149
0.0048,11,23,1,1,0.0337,0.0086,0.0107
0.0635,8,26,2,2,0.0426,0.0441,0.0299
0,6,15,3,2,0.0346,0.0184,0.016
0.0041,7,23,2,2,0.0272,0.0064,0
0.0769,10,15,2,1,0.0248,0.032,0.0599
0.0413,8,24,1,1,0.016,0.0207,0.0276
0,6,14,3,2,0.0273,0.0237,0.0211
0.0094,9,24,2,2,0.0426,0.0234,0
0,6,18,3,3,0.0163,0.0085,0.0033
0.0809,5,23,1,1,0.0426,0.1146,0.1828
0.0189,2,13,2,2,0.016,0.0991,0.0351
0.0222,4,17,2,2,0.0284,0.0288,0.0149
0,7,22,1,1,0.0426,0.0201,0.0206
0.0378,12,20,2,2,0.021,0.0305,0.0062
0.0497,7,27,2,2,0.0426,0.0373,0.0295
0.0417,9,23,2,1,0.0479,0.0301,0.0408
0.0088,9,23,1,1,0.0283,0.0028,0.0046
0.0174,6,26,2,1,0.0332,0.0164,0.0228
0.0156,19,15,1,1,0.0223,0.0277,0.0407
0,7,15,2,2,0.0273,0.0169,0.0081
0.0053,8,20,2,1,0.0388,0.0324,0.0501
0.0082,9,9,3,1,0.0602,0.0317,0.0435
0.0806,8,22,1,1,0.0516,0.0488,0.0625
0.152,13,28,2,1,0.0349,0.0347,0.0474
0.0556,11,29,2,2,0.0857,0.0458,0.0155
0.0093,9,26,2,2,0.083,0.0396,0
0.019,11,17,2,1,0.0096,0.0436,0.0524
0.6331,11,25,2,1,0.0498,0.0349,0.0947
0.037,6,15,2,1,0.0284,0.0073,0.0102
0,10,26,2,2,0.0337,0.028,0.0019
0.2483,6,22,1,1,0.172,0,0
0.0097,4,13,2,2,0.0284,0.0165,0.005
0.042,11,25,1,1,0.0222,0.0492,0.0631
0.0619,5,23,1,1,0.0284,0.009,0.0611
0.0486,16,27,2,1,0.0642,0.0278,0.037
0.1022,5,10,2,1,0.0294,0.0229,0.0317
0,5,20,2,2,0.0214,0.0211,0.0205
0.0429,8,31,2,1,0.0344,0.0861,0.131
0.0365,8,24,1,1,0.016,0.0066,0.0107
0.0537,8,24,2,2,0.0426,0.0902,0.0454
0.1278,12,24,2,2,0.071,0.1263,0.0811
0.0229,7,15,1,1,0.0273,0.0195,0.0227
0.0577,7,23,2,1,0.0426,0.0265,0.0373
0.0062,7,23,3,3,0.0284,0.1195,0
0.0409,8,27,2,1,0.0492,0.0261,0.035
0,6,14,2,2,0.0273,0.0715,0.0216
0.2417,13,28,1,1,0.0982,0,0
0.0457,6,23,2,1,0.0284,0.0164,0.0235
0.0756,11,24,3,1,0.0344,0.0394,0.044
0.0309,6,23,3,2,0.0343,0.0492,0.0517
0.0362,7,23,2,2,0.0426,0.0726,0.0434
0.0712,8,24,2,1,0.0426,0.0386,0.0914
0.0436,10,21,2,1,0.05,0.0324,0.0547
0.0599,9,22,2,1,0.0692,0.0099,0
0.0084,4,23,1,1,0.0161,0.002,0.0031
0.2,10,26,2,2,0.034,0.0597,0.0282
0,9,20,1,1,0.0426,0.0123,0.0109
0.0035,10,23,3,3,0.0337,5.00E-04,5.00E-04
0.0447,8,22,2,1,0.0211,0.0341,0.056
0.0172,12,21,3,3,0.0627,0.0726,0.0252
0.1091,6,14,2,1,0.0273,0.0161,0.0479
0.028,9,23,1,1,0.0426,0.0187,0.0405
0.0214,12,23,2,2,0.0494,0.0355,0.013
0.0067,10,33,2,1,0.0338,0.0394,0.0582
0,11,11,3,3,0.0426,0.0487,0.008
0.0083,11,23,1,1,0.0192,0.0025,0.0026
0.0335,16,29,3,1,0.0382,0.0941,0.0818
0.0398,10,23,2,1,0.0444,0.0269,0.0374
0.0018,8,22,1,1,0.0117,0.0236,0.0254
0.1373,9,20,2,1,0.0915,0.0815,0.0879
0.0176,14,28,1,1,0.0435,0.0213,0.023
0.0414,6,12,1,1,0.036,0.0103,0.0169
0.2697,10,20,2,1,0.0284,0.0199,0.0287
0,7,25,1,1,0.024,0.0216,0.0252
0.03,4,21,2,1,0.016,0.0264,0.0464
0,10,25,2,2,0.0445,0.0909,0.0267
0.0048,7,15,3,3,0.0273,0.011,0.006
0.0826,12,22,2,1,0.0533,0.0549,0.1754
0.0255,12,27,1,1,0.0505,0.0384,0.0389
0.2122,11,29,1,1,0.0343,0.0259,0.0376
0.0777,7,25,2,2,0.0717,0.0948,0.0193
0.0084,10,27,1,1,0.0174,0,0
0.3944,6,23,2,1,0.1055,0.0269,0.0428
0.0968,13,26,2,1,0.0545,0.0716,0.111
0.0609,6,22,1,1,0.1739,0.0174,0.0176
0.4492,16,30,2,1,0.0506,0.1021,0.3164
0.0157,9,21,3,1,0.0188,0.0078,0.0123
0,6,20,2,2,0.0284,0.002,0.0011
0.0467,6,15,2,1,0.0175,0.0175,0.0256
0.0317,4,21,2,1,0.0156,0.0131,0.0185
0.0403,7,15,2,2,0.0273,0.0303,0.015
0.0278,7,25,2,2,0.0239,0.0376,0.0225
0.0671,8,26,1,1,0.0426,0.0313,0.0361
0,14,24,3,1,0.0098,0.007,0.0127
0.0323,16,25,1,1,0.0443,0.0087,0.0123
0.024,8,24,1,1,0.016,0.0154,0.024
0.0943,5,14,1,1,0.0284,0.0319,0.0564
0.024,8,25,2,1,0.0233,0.0303,0.0392
0.0709,12,20,1,1,0.0585,0.0177,0.0181
0.0437,16,26,2,1,0.0441,0.0369,0.0556
0.217,9,23,2,1,0.1422,0.0667,0.1071
0.0319,4,13,1,1,0.0284,0.0062,0
0,8,17,1,1,0.0238,0.0083,0.01
0,7,21,2,2,0.0549,0.0021,0.0018
0.1863,9,23,2,2,0.142,0.1087,0.0854
0.0256,7,25,2,1,0.024,0.0133,0.0259
0.0392,9,15,1,1,0.0273,0.0217,0.022
0.3309,9,23,2,1,0.142,0.0923,0.1659
0,14,30,2,2,0.0378,0.0274,0.0181
0.0067,13,26,1,1,0.0521,0.0015,0.0025
0.0616,8,23,3,2,0.1423,0.0914,0.0637
0.0109,9,22,3,1,0.038,0.0356,0.052
0.0095,5,22,3,2,0.0149,0.0234,0.0194
0.037,7,21,2,2,0.0426,0.0479,0.0453
0.0769,12,23,2,1,0.0493,0.0194,0.0219
0.051,7,15,2,2,0.0273,0.0567,0.0154
0.1143,10,18,2,1,0.1029,0.0596,0.0645
0.0786,14,27,1,1,0.0441,0.009,0.0132
0.0171,5,21,1,1,0.0386,0.0122,0.0182
0.1869,4,25,2,1,0.1056,0.0679,0.0796
0.0078,4,13,1,1,0.0284,0,0
0.0078,13,26,1,1,0.0282,0.0278,0.0312
0.0308,6,24,1,1,0.0445,0.0452,0.0607
0.022,9,20,1,1,0.0072,0.0221,0.0297
0.016,12,29,2,2,0.0354,0.0384,0.0129
0.0661,11,31,2,2,0.0998,0.0916,0.0655
0.1161,14,25,1,1,0.0428,0.0554,0.0657
0,11,26,1,1,0.0494,0.01,0.0117
0.0849,4,19,2,1,0.0602,0.0308,0.035
0.025,6,14,3,3,0.0273,0.0282,0.0105
0.027,5,18,3,2,0.0284,0.0311,0.0202
0,9,12,2,2,0.0235,0.0339,0.0227
0,15,24,2,2,0.024,0.0803,0
0.125,6,22,3,1,0.0159,0.0882,0.1799
0.0254,7,24,2,1,0.0273,0.0068,0.011
0.0309,7,15,1,1,0.0273,0.0267,0.0282
0.0029,10,25,2,2,0.0475,0.0048,0
0.4831,7,29,2,1,0.0761,0.1446,0.2593
0.02,6,14,2,1,0.0135,0.0087,0.0123
0.066,11,19,1,1,0.0264,0.0184,0.0206
0.0185,10,16,2,2,0.0527,0.0404,0.0382
0.018,10,22,2,2,0.014,0.0461,0.0391
0.028,10,13,3,1,0.0269,0.0315,0.0443
0.0041,6,27,3,1,0.0235,0.0103,0.0169
0.0488,12,21,1,1,0.0454,0,0
0.0182,9,23,2,2,0.0703,0.0484,0.0419
0.0072,9,15,3,3,0.0109,0.0069,0.0055
0.0189,9,20,1,1,0.0426,0.0579,0.0705
0.0263,7,19,2,2,0.024,0.1807,0.0442
0.0155,9,25,1,1,0.0505,0.0801,0.1251
0.0495,8,22,2,1,0.0211,0.0618,0.0999
